Country Name,Country Code,Series Name,Series Code,1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Peru,PER,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,173000000000.00,173000000000.00,262000000000.00,428000000000.00,594000000000.00
Peru,PER,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,278000000000.00,302000000000.00,439000000000.00,642000000000.00,829000000000.00
Peru,PER,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,14500000000.00,21400000000.00,44500000000.00,102000000000.00,145000000000.00
Peru,PER,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,23300000000.00,37200000000.00,74600000000.00,153000000000.00,202000000000.00
Peru,PER,Natural capital (constant 2018 US$),NW.NCA.TO,344000000000.00,364000000000.00,304000000000.00,443000000000.00,434000000000.00
Peru,PER,Natural capital per capita (constant 2018 US$),NW.NCA.PC,14140.03,13753.75,10912.68,15264.06,14227.49
Peru,PER,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,1929.00,1984.50,1797.47,2125.99,2582.13
Peru,PER,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1075.59,1247.11,1166.13,1468.13,1833.33
Peru,PER,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,853.40,737.40,631.34,657.86,748.80
Peru,PER,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,8847.29,8428.98,3736.91,146.97,129.06
Peru,PER,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1899.15,1867.17,2133.72,1614.95,1609.02
Peru,PER,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,213.52,188.14,157.93,231.60,271.84
Peru,PER,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,416.88,502.75,815.61,1241.84,1351.57
Peru,PER,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.22,0.27,0.32,0.37,0.61
Peru,PER,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,869.82,895.00,2378.59,10034.27,8291.21
Peru,PER,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,0.14,0.00,0.34,5.19,5.11
Peru,PER,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,7.63,7.26,22.72,123.65,384.23
Peru,PER,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,452.95,392.25,1562.98,8792.43,6939.64
Peru,PER,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,409.11,495.48,792.55,1113.01,962.23
Peru,PER,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,381.04,389.70,707.74,1109.91,1343.63
Peru,PER,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,13270.21,12858.75,8534.09,5229.79,5936.28
Peru,PER,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,46900000000.00,52500000000.00,50100000000.00,61700000000.00,78700000000.00
Peru,PER,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,26100000000.00,33000000000.00,32500000000.00,42600000000.00,55900000000.00
Peru,PER,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,20700000000.00,19500000000.00,17600000000.00,19100000000.00,22800000000.00
Peru,PER,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,215000000000.00,223000000000.00,104000000000.00,4270000000.00,3930000000.00
Peru,PER,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,46100000000.00,49400000000.00,59500000000.00,46900000000.00,49000000000.00
Peru,PER,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,5190000000.00,4980000000.00,4400000000.00,6720000000.00,8280000000.00
Peru,PER,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,10100000000.00,13300000000.00,22700000000.00,36000000000.00,41200000000.00
Peru,PER,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,5238850.00,7055430.00,8872035.00,10688639.00,18545481.00
Peru,PER,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,21100000000.00,23700000000.00,66300000000.00,291000000000.00,253000000000.00
Peru,PER,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,3303371.00,22228.20,9467890.00,151000000.00,156000000.00
Peru,PER,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,185000000.00,192000000.00,633000000.00,3590000000.00,11700000000.00
Peru,PER,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,11000000000.00,10400000000.00,43600000000.00,255000000000.00,211000000000.00
Peru,PER,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,9940000000.00,13100000000.00,22100000000.00,32300000000.00,29300000000.00
Peru,PER,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,9260000000.00,10300000000.00,19700000000.00,32200000000.00,40900000000.00
Peru,PER,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,322000000000.00,340000000000.00,238000000000.00,152000000000.00,181000000000.00
Peru,PER,Net foreign assets (constant 2018 US$),NW.NFA.TO,-42000000000.00,-49000000000.00,-40000000000.00,-48000000000.00,-72000000000.00
Peru,PER,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-1732.54,-1836.69,-1445.65,-1666.24,-2348.14
Peru,PER,Produced capital (constant 2018 US$),NW.PCA.TO,246000000000.00,300000000000.00,341000000000.00,457000000000.00,642000000000.00
Peru,PER,Produced capital per capita (constant 2018 US$),NW.PCA.PC,10135.28,11355.52,12226.84,15746.43,21075.64
Peru,PER,Total wealth (constant 2018 US$),NW.TOW.TO,999000000000.00,1090000000000.00,1310000000000.00,1920000000000.00,2430000000000.00
Peru,PER,Total wealth per capita (constant 2018 US$),NW.TOW.PC,41121.89,41226.24,46837.99,66211.85,79668.63
Philippines,PHL,Human capital (constant 2018 US$),NW.HCA.TO,1160000000000.00,1210000000000.00,1480000000000.00,1770000000000.00,2170000000000.00
Philippines,PHL,Human capital per capita (constant 2018 US$),NW.HCA.PC,16616.07,15561.58,17148.50,18879.59,21225.32
Philippines,PHL,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,3982.36,4220.01,4819.64,5369.98,5954.20
Philippines,PHL,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,5545.55,5850.96,6947.81,7185.88,8223.20
Philippines,PHL,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,6944.99,6520.72,7023.58,8074.56,8914.18
Philippines,PHL,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,9671.08,9040.85,10124.93,10805.03,12311.14
Philippines,PHL,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,2962.62,2300.71,2203.94,2704.58,2959.98
Philippines,PHL,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,4125.53,3189.89,3177.11,3619.15,4087.95
Philippines,PHL,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,278000000000.00,329000000000.00,416000000000.00,505000000000.00,608000000000.00
Philippines,PHL,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,387000000000.00,456000000000.00,600000000000.00,675000000000.00,840000000000.00
Philippines,PHL,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,485000000000.00,509000000000.00,606000000000.00,759000000000.00,910000000000.00
Philippines,PHL,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,675000000000.00,705000000000.00,874000000000.00,1020000000000.00,1260000000000.00
Philippines,PHL,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,207000000000.00,179000000000.00,190000000000.00,254000000000.00,302000000000.00
Philippines,PHL,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,288000000000.00,249000000000.00,274000000000.00,340000000000.00,417000000000.00
Philippines,PHL,Natural capital (constant 2018 US$),NW.NCA.TO,200000000000.00,180000000000.00,182000000000.00,239000000000.00,271000000000.00
Philippines,PHL,Natural capital per capita (constant 2018 US$),NW.NCA.PC,2862.41,2302.57,2113.13,2541.18,2651.37
Philippines,PHL,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2071.83,1617.67,1294.34,1493.26,1597.40
Philippines,PHL,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1954.78,1512.02,1169.05,1361.61,1464.56
Philippines,PHL,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,117.05,105.65,125.29,131.65,132.84
Philippines,PHL,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,0.00,0.00,58.10,63.24,63.27
Philippines,PHL,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,120.15,134.94,129.78,117.49,107.18
Philippines,PHL,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,187.86,142.57,129.12,170.86,179.79
Philippines,PHL,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,16.23,3.96,76.17,116.30,121.11
Philippines,PHL,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,161.18,143.64,129.25,118.26,43.46
Philippines,PHL,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,65.14,36.92,102.14,292.46,313.29
Philippines,PHL,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,1.43,0.76,6.22,18.48,17.24
Philippines,PHL,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.03,0.10,32.86,47.81,50.53
Philippines,PHL,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,48.91,32.97,25.97,176.16,192.18
Philippines,PHL,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,14.78,3.09,37.09,50.01,53.34
Philippines,PHL,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,256.24,226.82,270.40,285.61,346.99
Philippines,PHL,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,2797.27,2265.65,2010.99,2248.73,2338.08
Philippines,PHL,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,145000000000.00,126000000000.00,112000000000.00,140000000000.00,163000000000.00
Philippines,PHL,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,136000000000.00,118000000000.00,101000000000.00,128000000000.00,150000000000.00
Philippines,PHL,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,8170000000.00,8240000000.00,10800000000.00,12400000000.00,13600000000.00
Philippines,PHL,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,0.00,0.00,5020000000.00,5940000000.00,6460000000.00
Philippines,PHL,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,8380000000.00,10500000000.00,11200000000.00,11000000000.00,10900000000.00
Philippines,PHL,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,13100000000.00,11100000000.00,11100000000.00,16100000000.00,18400000000.00
Philippines,PHL,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,1130000000.00,309000000.00,6580000000.00,10900000000.00,12400000000.00
Philippines,PHL,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,11200000000.00,11200000000.00,11200000000.00,11100000000.00,4440000000.00
Philippines,PHL,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,4550000000.00,2880000000.00,8820000000.00,27500000000.00,32000000000.00
Philippines,PHL,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,99717904.00,59342563.00,537000000.00,1740000000.00,1760000000.00
Philippines,PHL,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,1773665.00,7901655.00,2840000000.00,4490000000.00,5160000000.00
Philippines,PHL,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,3410000000.00,2570000000.00,2240000000.00,16600000000.00,19600000000.00
Philippines,PHL,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,1030000000.00,241000000.00,3200000000.00,4700000000.00,5450000000.00
Philippines,PHL,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,17900000000.00,17700000000.00,23300000000.00,26800000000.00,35400000000.00
Philippines,PHL,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,195000000000.00,177000000000.00,174000000000.00,211000000000.00,239000000000.00
Philippines,PHL,Net foreign assets (constant 2018 US$),NW.NFA.TO,-53000000000.00,-70000000000.00,-65000000000.00,-36000000000.00,-31000000000.00
Philippines,PHL,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-759.83,-897.80,-749.77,-379.36,-302.79
Philippines,PHL,Produced capital (constant 2018 US$),NW.PCA.TO,377000000000.00,449000000000.00,510000000000.00,589000000000.00,724000000000.00
Philippines,PHL,Produced capital per capita (constant 2018 US$),NW.PCA.PC,5402.81,5752.06,5903.69,6271.97,7092.83
Philippines,PHL,Total wealth (constant 2018 US$),NW.TOW.TO,1680000000000.00,1770000000000.00,2110000000000.00,2570000000000.00,3130000000000.00
Philippines,PHL,Total wealth per capita (constant 2018 US$),NW.TOW.PC,24121.46,22718.41,24415.55,27313.39,30666.73
Poland,POL,Human capital (constant 2018 US$),NW.HCA.TO,1570000000000.00,2130000000000.00,2230000000000.00,3120000000000.00,3260000000000.00
Poland,POL,Human capital per capita (constant 2018 US$),NW.HCA.PC,40669.34,55613.55,58355.00,81893.52,85769.94
Poland,POL,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,13619.95,18978.70,20000.70,29295.73,29628.34
Poland,POL,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,15748.38,22235.69,23458.17,33174.59,36140.14
Poland,POL,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,18860.95,25609.33,26856.22,38404.33,38638.89
Poland,POL,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,21808.40,30004.22,31498.78,43489.19,47131.06
Poland,POL,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,5241.00,6630.63,6855.52,9108.60,9010.55
Poland,POL,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,6060.02,7768.53,8040.61,10314.61,10990.91
Poland,POL,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,526000000000.00,726000000000.00,763000000000.00,1110000000000.00,1130000000000.00
Poland,POL,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,608000000000.00,851000000000.00,895000000000.00,1260000000000.00,1370000000000.00
Poland,POL,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,728000000000.00,980000000000.00,1020000000000.00,1460000000000.00,1470000000000.00
Poland,POL,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,842000000000.00,1150000000000.00,1200000000000.00,1650000000000.00,1790000000000.00
Poland,POL,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,202000000000.00,254000000000.00,262000000000.00,347000000000.00,342000000000.00
Poland,POL,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,234000000000.00,297000000000.00,307000000000.00,392000000000.00,418000000000.00
Poland,POL,Natural capital (constant 2018 US$),NW.NCA.TO,191000000000.00,160000000000.00,185000000000.00,275000000000.00,297000000000.00
Poland,POL,Natural capital per capita (constant 2018 US$),NW.NCA.PC,4940.50,4191.13,4854.51,7234.60,7829.01
Poland,POL,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,2088.47,1923.52,1753.94,1935.99,2409.74
Poland,POL,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,1327.57,1225.24,1060.46,1160.22,1481.88
Poland,POL,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,760.90,698.28,693.48,775.77,927.85
Poland,POL,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,11.86,27.66,16.20,23.08,128.15
Poland,POL,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,592.87,718.34,625.42,650.12,705.79
Poland,POL,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,511.73,426.92,397.16,454.20,569.10
Poland,POL,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,974.71,437.11,1217.85,2290.11,1502.02
Poland,POL,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00
Poland,POL,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,1311.52,589.53,1462.16,3318.10,2615.74
Poland,POL,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,916.21,379.68,1083.28,2075.43,1249.54
Poland,POL,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,51.80,38.37,92.23,145.48,152.65
Poland,POL,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,336.81,152.41,244.31,1027.99,1113.72
Poland,POL,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,6.69,19.07,42.33,69.21,99.83
Poland,POL,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,424.06,505.17,599.64,853.11,1400.48
Poland,POL,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,3628.98,3601.60,3392.35,3916.49,5213.27
Poland,POL,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,80600000000.00,73600000000.00,66900000000.00,73700000000.00,91500000000.00
Poland,POL,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,51200000000.00,46900000000.00,40500000000.00,44100000000.00,56300000000.00
Poland,POL,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,29400000000.00,26700000000.00,26500000000.00,29500000000.00,35200000000.00
Poland,POL,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,458000000.00,1060000000.00,618000000.00,878000000.00,4870000000.00
Poland,POL,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,22900000000.00,27500000000.00,23900000000.00,24700000000.00,26800000000.00
Poland,POL,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,19800000000.00,16300000000.00,15200000000.00,17300000000.00,21600000000.00
Poland,POL,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,37600000000.00,16700000000.00,46500000000.00,87100000000.00,57100000000.00
Poland,POL,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00
Poland,POL,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,50600000000.00,22600000000.00,55800000000.00,126000000000.00,99400000000.00
Poland,POL,"Natural capital, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.TO,35400000000.00,14500000000.00,41300000000.00,79000000000.00,47500000000.00
Poland,POL,"Natural capital, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.TO,2000000000.00,1470000000.00,3520000000.00,5530000000.00,5800000000.00
Poland,POL,"Natural capital, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.TO,13000000000.00,5830000000.00,9320000000.00,39100000000.00,42300000000.00
Poland,POL,"Natural capital, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.TO,258000000.00,729000000.00,1620000000.00,2630000000.00,3790000000.00
Poland,POL,"Natural capital, protected areas (constant 2018 US$)",NW.NCA.PRAR.TO,16400000000.00,19300000000.00,22900000000.00,32500000000.00,53200000000.00
Poland,POL,"Natural capital, renewable (constant 2018 US$)",NW.NCA.RNEW.TO,140000000000.00,138000000000.00,129000000000.00,149000000000.00,198000000000.00
Poland,POL,Net foreign assets (constant 2018 US$),NW.NFA.TO,-45000000000.00,-99000000000.00,-150000000000.00,-300000000000.00,-310000000000.00
Poland,POL,Net foreign assets per capita (constant 2018 US$),NW.NFA.PC,-1173.05,-2575.91,-3870.52,-7839.64,-8238.99
Poland,POL,Produced capital (constant 2018 US$),NW.PCA.TO,610000000000.00,792000000000.00,913000000000.00,1140000000000.00,1390000000000.00
Poland,POL,Produced capital per capita (constant 2018 US$),NW.PCA.PC,15796.28,20709.86,23934.49,30028.51,36608.69
Poland,POL,Total wealth (constant 2018 US$),NW.TOW.TO,2320000000000.00,2980000000000.00,3180000000000.00,4230000000000.00,4630000000000.00
Poland,POL,Total wealth per capita (constant 2018 US$),NW.TOW.PC,60233.07,77938.62,83273.48,111317.00,121968.70
Portugal,PRT,Human capital (constant 2018 US$),NW.HCA.TO,1500000000000.00,1820000000000.00,1960000000000.00,1820000000000.00,1400000000000.00
Portugal,PRT,Human capital per capita (constant 2018 US$),NW.HCA.PC,149177.70,177187.90,186624.50,171786.30,134697.20
Portugal,PRT,"Human capital per capita, employed female (constant 2018 US$)",NW.HCA.FEMP.PC,56358.18,67423.06,72500.32,69819.67,55819.53
Portugal,PRT,"Human capital per capita, employed male (constant 2018 US$)",NW.HCA.MEMP.PC,66944.24,81077.78,84668.32,79205.61,62088.26
Portugal,PRT,"Human capital per capita, female (constant 2018 US$)",NW.HCA.FEMA.PC,68185.06,80447.69,86088.03,80483.38,63767.93
Portugal,PRT,"Human capital per capita, male (constant 2018 US$)",NW.HCA.MALE.PC,80992.63,96740.20,100536.50,91302.87,70929.30
Portugal,PRT,"Human capital per capita, self-employed female (constant 2018 US$)",NW.HCA.FSEM.PC,11826.88,13024.63,13587.71,10663.72,7948.40
Portugal,PRT,"Human capital per capita, self-employed male (constant 2018 US$)",NW.HCA.MSEM.PC,14048.39,15662.42,15868.19,12097.25,8841.03
Portugal,PRT,"Human capital, employed female (constant 2018 US$)",NW.HCA.FEMP.TO,565000000000.00,694000000000.00,761000000000.00,738000000000.00,578000000000.00
Portugal,PRT,"Human capital, employed male (constant 2018 US$)",NW.HCA.MEMP.TO,671000000000.00,834000000000.00,889000000000.00,837000000000.00,643000000000.00
Portugal,PRT,"Human capital, female (constant 2018 US$)",NW.HCA.FEMA.TO,684000000000.00,828000000000.00,904000000000.00,851000000000.00,661000000000.00
Portugal,PRT,"Human capital, male (constant 2018 US$)",NW.HCA.MALE.TO,812000000000.00,995000000000.00,1060000000000.00,965000000000.00,735000000000.00
Portugal,PRT,"Human capital, self-employed female (constant 2018 US$)",NW.HCA.FSEM.TO,119000000000.00,134000000000.00,143000000000.00,113000000000.00,82300000000.00
Portugal,PRT,"Human capital, self-employed male (constant 2018 US$)",NW.HCA.MSEM.TO,141000000000.00,161000000000.00,167000000000.00,128000000000.00,91600000000.00
Portugal,PRT,Natural capital (constant 2018 US$),NW.NCA.TO,72700000000.00,74000000000.00,71200000000.00,70100000000.00,74500000000.00
Portugal,PRT,Natural capital per capita (constant 2018 US$),NW.NCA.PC,7246.18,7188.85,6778.54,6626.66,7189.35
Portugal,PRT,"Natural capital per capita, agricultural land (constant 2018 US$)",NW.NCA.AGRI.PC,3666.49,3339.36,3064.71,2795.18,3133.56
Portugal,PRT,"Natural capital per capita, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.PC,2180.60,2091.96,1935.38,1694.82,2004.94
Portugal,PRT,"Natural capital per capita, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.PC,1485.89,1247.39,1129.33,1100.36,1128.62
Portugal,PRT,"Natural capital per capita, fisheries (constant 2018 US$)",NW.NCA.FISH.PC,144.67,59.47,350.53,0.00,0.00
Portugal,PRT,"Natural capital per capita, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.PC,1398.22,1531.34,1444.96,1578.80,1967.47
Portugal,PRT,"Natural capital per capita, forests: timber (constant 2018 US$)",NW.NCA.FTIM.PC,693.93,592.48,533.21,569.12,675.57
Portugal,PRT,"Natural capital per capita, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.PC,1.32,0.00,0.00,0.00,0.00
Portugal,PRT,"Natural capital per capita, mangroves (constant 2018 US$)",NW.NCA.MANG.PC,0.00,0.00,0.00,0.00,0.00
Portugal,PRT,"Natural capital per capita, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.PC,315.31,45.59,116.15,451.29,130.79
Portugal,PRT,"Natural capital per capita, nonrenewable assets: coal (constant 2018 US$)",NW.NCA.SACO.PC,1.32,0.00,0.00,0.00,0.00
Portugal,PRT,"Natural capital per capita, nonrenewable assets: gas (constant 2018 US$)",NW.NCA.SAGA.PC,0.00,0.00,0.00,0.00,0.00
Portugal,PRT,"Natural capital per capita, nonrenewable assets: minerals (constant 2018 US$)",NW.NCA.MINR.PC,313.99,45.59,116.15,451.29,130.79
Portugal,PRT,"Natural capital per capita, nonrenewable assets: oil (constant 2018 US$)",NW.NCA.SAOI.PC,0.00,0.00,0.00,0.00,0.00
Portugal,PRT,"Natural capital per capita, protected areas (constant 2018 US$)",NW.NCA.PRAR.PC,1027.55,1620.61,1268.99,1232.26,1281.97
Portugal,PRT,"Natural capital per capita, renewable (constant 2018 US$)",NW.NCA.RNEW.PC,6930.87,7143.26,6662.39,6175.37,7058.56
Portugal,PRT,"Natural capital, agricultural land (constant 2018 US$)",NW.NCA.AGRI.TO,36800000000.00,34400000000.00,32200000000.00,29600000000.00,32500000000.00
Portugal,PRT,"Natural capital, agricultural land: cropland (constant 2018 US$)",NW.NCA.CROL.TO,21900000000.00,21500000000.00,20300000000.00,17900000000.00,20800000000.00
Portugal,PRT,"Natural capital, agricultural land: pastureland (constant 2018 US$)",NW.NCA.PASL.TO,14900000000.00,12800000000.00,11900000000.00,11600000000.00,11700000000.00
Portugal,PRT,"Natural capital, fisheries (constant 2018 US$)",NW.NCA.FISH.TO,1450000000.00,612000000.00,3680000000.00,0.00,0.00
Portugal,PRT,"Natural capital, forests: ecosystem services (constant 2018 US$)",NW.NCA.FECO.TO,14000000000.00,15800000000.00,15200000000.00,16700000000.00,20400000000.00
Portugal,PRT,"Natural capital, forests: timber (constant 2018 US$)",NW.NCA.FTIM.TO,6960000000.00,6100000000.00,5600000000.00,6020000000.00,7000000000.00
Portugal,PRT,"Natural capital, fossil fuels (constant 2018 US$)",NW.NCA.FOSL.TO,13277813.00,0.00,0.00,0.00,0.00
Portugal,PRT,"Natural capital, mangroves (constant 2018 US$)",NW.NCA.MANG.TO,0.00,0.00,0.00,0.00,0.00
Portugal,PRT,"Natural capital, nonrenewable assets (constant 2018 US$)",NW.NCA.SSOI.TO,3160000000.00,469000000.00,1220000000.00,4770000000.00,1350000000.00
